step,type,amount,Amount Category,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
330,PAYMENT,24993.09,Medium,C178960728,63481.6,38488.51,M1297543817,0,0,0
601,PAYMENT,2084.55,Low,C445938761,51973,49888.45,M1860009831,0,0,0
351,PAYMENT,,,C421869768,63378,58312.17,M1982181615,0,0,0
20,CASH_OUT,16614.82,Medium,C530844914,16614.82,0,C1614121155,904409.29,921024.11,1
311,TRANSFER,2479691.37,Medium,C760905654,2479691.37,0,C584068116,0,0,1
576,CASH_OUT,511389.5,Medium,C399946871,511389.5,0,C529880237,0,511389.5,1
250,CASH_IN,457551.07,Medium,C953880304,18239032.46,18696583.53,C1986387904,1266132.22,808581.15,0
660,CASH_OUT,227994.78,Medium,C1205421023,227994.78,0,C231892160,0,227994.78,1
192,PAYMENT,,,C819492963,148146.51,132404.67,M1754146606,19601975.286854673,0,0
13,CASH_OUT,432151.3,Medium,C1737926690,244604,0,C1484721456,0,432151.3,0
102,CASH_OUT,656118.37,Medium,C1063463883,656118.37,0,C268277254,161482.64,817601.02,1
629,CASH_OUT,1650.08,Low,C1176430814,1650.08,0,C237441697,0,1650.08,1
205,TRANSFER,846589.73,Medium,C789938480,846589.73,0,C1898428967,0,0,1
19,CASH_OUT,48900.07,Medium,C1049374569,0,0,C838588412,307454.76,356354.83,0
394,CASH_OUT,3354215.55,High,C15998384,3354215.55,0,C1911997323,0,3354215.55,1
185,PAYMENT,41529.75,Medium,C691186559,107656,66126.25,M195233189,0,0,0
206,CASH_IN,139293.57,Medium,C31060187,72084,211377.57,C1833573688,0,0,0
199,CASH_OUT,295054.68,Medium,C1250562537,295054.68,0,C728515752,0,295054.68,1
402,TRANSFER,1685067.69,Medium,C1562528460,21488,0,C138596462,1864422.19,3549489.89,0
283,CASH_OUT,122312.49,Medium,C881460289,10833,0,C1008406291,515743.97,638056.46,0
520,TRANSFER,2871898.5,Medium,C955101286,2871898.5,0,C1205312123,0,0,1
289,CASH_OUT,27759.73,Medium,C408463565,27759.73,0,C1525357904,7076299.77,7104059.5,1
202,CASH_OUT,120593.6,Medium,C1251942944,60368,0,C806598356,241397.21,361990.81,0
153,CASH_OUT,239105.86,Medium,C1485910015,8342,0,C566849431,196746.22,435852.08,0
211,CASH_OUT,73599.57,Medium,C1559180710,73599.57,0,C1604656634,0,,1
9,CASH_IN,87292.09,Medium,C358137305,7539894.38,7627186.46,C2072683933,128578.79,197057.99,0
430,CASH_OUT,2828068.73,Medium,C1776748909,2828068.73,0,C382300309,,2930835.53,1
572,CASH_OUT,1351104.53,Medium,C1272694533,1351104.53,0,C2033398218,0,1351104.53,1
403,CASH_OUT,294155.35,Medium,C1701874496,8505,0,C727143226,0,294155.35,0
274,CASH_OUT,2274566.61,Medium,C362452126,2274566.61,0,C1985999765,0,2274566.61,1
162,CASH_OUT,126795.09,Medium,C1715411754,85479,0,C1092471339,0,126795.09,0
613,CASH_OUT,1425062.97,Medium,C792347661,1425062.97,0,C54004768,0,1425062.97,1
255,CASH_OUT,190274.46,Medium,C1094179287,223064,32789.54,C1069479663,520747.77,711022.23,0
233,TRANSFER,597411.76,Medium,C2113853115,597411.76,0,C338573575,0,0,1
305,PAYMENT,268.27,Low,C1610508665,589,320.73,M1638626073,0,0,0
35,PAYMENT,3626.39,Medium,C420433922,0,0,M527239909,0,0,0
37,PAYMENT,12160.86,Medium,C632055332,0,0,M1080815899,0,0,0
565,CASH_OUT,325668.67,Medium,C460734138,325668.67,0,C431204318,0,325668.67,1
370,CASH_IN,700.78,Low,C1809888820,2281284.38,2281985.17,C1550271268,266593.43,265892.64,0
55,TRANSFER,109028.8,Medium,C215685392,109028.8,-15620565.64,C1679780828,0,0,1
243,TRANSFER,995710.58,Medium,C1160684690,995710.58,0,C1692585098,0,0,1
44,PAYMENT,2822.65,Low,C582024218,0,0,M156678680,0,0,0
298,CASH_IN,415182.68,Medium,C1966260736,2052,417234.68,C1172225915,2380918.15,,0
181,CASH_IN,57020.26,Medium,C547484729,3529312.46,3586332.72,C407285824,4907477.29,4610635.21,0
16,PAYMENT,17483.61,Medium,C1114688274,254026,236542.39,M135027568,,0,0
140,CASH_OUT,61005.71,Medium,C1895470453,606,0,C794826838,310153.46,371159.17,0
372,CASH_OUT,176451.91,Medium,C23042679,0,0,C1352608524,3266221.03,3442672.94,0
396,CASH_IN,324899.4,Medium,C936784216,5603,,C643985421,0,0,0
156,PAYMENT,91045.4,Medium,C1673197570,353440.7,343344.33,M671105264,0,0,0
68,TRANSFER,5800988.12,High,C1770441952,5800988.12,0,C1228502814,0,0,1
307,CASH_IN,134993.52,Medium,C30706375,20958,155951.52,C127370930,0,0,0
230,CASH_OUT,349329.95,Medium,C24390960,1936,0,C1226663483,1385352.35,1734682.3,0
694,TRANSFER,305398.89,Medium,C879721630,27514,0,C1548713699,5137164.83,5442563.73,0
20,PAYMENT,1311.16,Low,C1895694732,0,0,M610963812,0,0,0
276,CASH_OUT,45723.41,Medium,C1429365013,0,0,C1175093171,765302.36,811025.77,0
181,CASH_IN,207400.25,Medium,C1229717619,4173050.09,4380450.34,C551729055,20501595.67,,0
159,CASH_IN,4293.37,Medium,C1429905311,400130.85,404424.22,C1979286035,117101.67,112808.3,0
309,DEBIT,1739.07,Low,C103820268,501440,499700.93,C2047003680,156820.88,158559.95,0
487,TRANSFER,1035401.2,Medium,C863742411,1035401.2,0,C1644420879,0,0,1
138,CASH_IN,139701.46,Medium,C386718620,3442176.42,3581877.88,C1786741280,154426,0,0
15,CASH_OUT,4241.95,Medium,C131063084,0,0,C808749428,692758.32,881553.86,0
228,CASH_IN,489091.05,Medium,C1539076269,352,489443.05,C779561817,21254,141777.7,0
195,CASH_OUT,127342.3,Medium,C540658137,127342.3,0,C517963020,0,127342.3,1
204,PAYMENT,7350.48,Medium,C1206724121,0,0,M741638180,0,0,0
258,TRANSFER,191959.16,Medium,C635392427,0,0,C1854955480,889709.04,1081668.2,0
299,CASH_OUT,76482.77,Medium,C468842218,0,0,C937113072,206875.2,,0
275,TRANSFER,1641144.23,Medium,C460846866,0,0,C1025678359,6726939.19,8368083.42,0
164,CASH_IN,166415.45,Medium,C330069272,20726,187141.45,C972922344,0,0,0
481,TRANSFER,130668.56,Medium,C349322282,130668.56,0,C1470984619,0,0,1
404,PAYMENT,5160.39,Medium,C438644637,0,0,M989814325,0,,0
404,PAYMENT,3200.84,Medium,C597387414,14072.99,10872.15,M1367206428,19601975.286854673,0,0
271,TRANSFER,2271674.66,Medium,C1103494239,2271674.66,0,C416462822,0,0,1
230,CASH_OUT,2326251.51,Medium,C2114453314,2326251.51,0,C2024824316,37662.1,2363913.61,1
300,TRANSFER,687283.27,Medium,C1010159370,175,0,C176528963,457028.46,1144311.72,0
132,PAYMENT,55.4,Low,C399924761,,0,M629808135,,0,0
163,PAYMENT,10980.89,Medium,C223628650,949323.4,938342.51,M1326337981,0,0,0
279,CASH_OUT,345533.89,Medium,C370789557,345533.89,0,C148096714,501951.83,847485.72,1
20,PAYMENT,7636.72,Medium,C1716459662,510921,503284.28,M353557328,0,0,0
137,PAYMENT,7151.56,Medium,C1622350701,323,0,M1960869160,0,0,0
353,DEBIT,2718.3,Low,C937971587,497090,494371.7,C695101298,2466060.12,,0
188,CASH_OUT,18150.84,Medium,C1531761120,82974,64823.16,C157602874,0,18150.84,0
703,TRANSFER,13024.95,Medium,C641545226,13024.95,0,C1380751348,0,0,1
299,CASH_OUT,117292.44,Medium,C387892821,11867,0,C101312387,464034.04,,0
639,CASH_OUT,711932.67,Medium,C224350249,711932.67,0,C1555994470,20563.09,,1
139,PAYMENT,1974.95,Low,C48594669,0,0,M2123471866,0,0,0
307,CASH_IN,202912.74,Medium,C1872093969,50719,253631.74,C1701901067,10146274.93,9943362.19,0
162,PAYMENT,18739.54,Medium,C1704936535,328666.32,309926.79,M528190210,,0,0
3,TRANSFER,2837270.65,Medium,C1861416877,0,0,C97730845,9126860.4,12946583.44,0
9,CASH_OUT,99320.6,Medium,C1223832408,0,0,C249141992,1249959.88,2699675.17,0
406,CASH_OUT,,,C1262578601,2426076.89,0,C1211515404,44160.09,2470236.98,1
270,CASH_OUT,134623.95,Medium,C887694892,134623.95,0,C159277723,731682.46,866306.41,1
21,PAYMENT,11109.48,Medium,C237072954,0,0,M1767563114,0,0,0
503,TRANSFER,100448.23,Medium,C876373032,96551,0,C1326403631,0,100448.23,0
234,CASH_IN,15953.71,Medium,C804861790,20372,36325.71,C422753333,0,0,0
404,CASH_OUT,133345.01,Medium,C1516499075,0,16878483.96034769,C1892664968,190232.85,323577.85,0
38,CASH_OUT,292766.12,Medium,C298106205,70623,0,C2050124910,290131.28,582897.4,0
154,PAYMENT,14985.05,Medium,C337958324,21316,6330.95,M2016070138,0,0,0
18,CASH_OUT,1102133.9,Medium,C1213142549,1102133.9,0,C1880832297,306228.56,1408362.45,1
102,TRANSFER,548335.12,Medium,C1838392320,548335.12,0,C1134214570,0,0,1
20,PAYMENT,11654.54,Medium,C138869270,0,0,M1803465955,0,0,0
39,CASH_OUT,118408.51,Medium,C1986230782,0,0,C1428095819,564589.97,682998.48,0
64,CASH_OUT,,,C1694539503,1814483.97,,C1906797318,0,1814483.97,1
522,CASH_OUT,124879.15,Medium,C663174150,,0,C1736177001,2440.38,127319.53,0
625,TRANSFER,367631.15,Medium,C1509481580,367631.15,0,C455153716,0,0,1
349,CASH_OUT,94533.77,Medium,C1731413963,363447,268913.23,C1449442156,0,94533.77,0
260,CASH_OUT,92374.92,Medium,C870458666,88588,0,C1196638263,1462257.82,1554632.74,0
418,CASH_OUT,34498.05,Medium,C1824510333,34498.05,0,C731687431,0,34498.05,1
159,CASH_OUT,198332.98,Medium,C196424405,700544.43,502211.45,C729261273,,,0
373,CASH_IN,15949.2,Medium,C445932756,36413,52362.2,C825976153,2705194.74,2689245.54,0
554,TRANSFER,10000000,High,C292642955,23576297.1,13576297.1,C1916793179,0,0,1
41,CASH_IN,132396.43,Medium,C1170718123,69702,202098.43,C595023536,50870.87,0,0
358,TRANSFER,10358.27,Medium,C1843682589,10358.27,0,C117985558,0,0,1
717,CASH_OUT,394605.69,Medium,C1047697317,394605.69,0,C1932528872,0,394605.69,1
633,CASH_OUT,4128853.75,High,C2094498681,4128853.75,0,C72348796,13982778.91,18111632.66,1
359,PAYMENT,10647.44,Medium,C2110167492,243,0,M197707066,0,0,0
120,CASH_IN,140999.02,Medium,C564272109,2174531.33,2315530.35,C700850453,1519481.94,1378482.93,0
300,TRANSFER,879954.5,Medium,C915491916,0,0,C58109860,2594791.03,3474745.53,0
332,PAYMENT,27472.87,Medium,C961030444,159020.46,131547.6,M50228104,0,0,0
514,TRANSFER,576667.64,Medium,C490591729,0,0,C1118308861,5014701.49,5591369.13,0
385,CASH_OUT,620512.76,Medium,C2009642313,,0,C826590621,0,620512.76,1
463,TRANSFER,219300.76,Medium,C60906417,219300.76,0,C1482453836,0,0,1
724,CASH_OUT,72389.42,Medium,C2090432901,72389.42,0,C2044300505,397599.55,22764126.57717535,1
239,CASH_OUT,487572.45,Medium,C196823251,487572.45,0,C1538319522,22069.46,509641.91,1
353,CASH_OUT,114905.67,Medium,C1593797922,73816,0,C1997354232,2943611.25,3058516.93,0
137,CASH_IN,248232.34,Medium,C2122077140,9274,257506.34,C980380973,7260990.67,7012758.33,0
249,CASH_OUT,,,C1769027997,0,0,C1620895085,427052.79,731293.3,0
47,PAYMENT,1617.03,Low,C1882707599,145466,143848.97,M784293014,,0,0
132,CASH_IN,156018.88,Medium,C182333391,-18038420.04,176565.88,C1529639302,2103022.69,1947003.8,0
258,PAYMENT,18169.08,Medium,C2031450413,79382.9,61213.83,M917066879,0,0,0
379,CASH_OUT,443001.26,Medium,C1065711740,0,0,C1057149133,545185.79,988187.05,0
139,CASH_IN,7410.24,Medium,C1048060921,14729,22139.24,C256984234,300232.92,292822.67,0
153,PAYMENT,10996.2,Medium,C905747001,156976.21,145980.02,M2060607477,0,0,0
705,TRANSFER,,,C1958431275,62898.81,0,C2103213802,0,0,1
211,CASH_OUT,7940.91,Medium,C1348848640,308779,300838.09,C135473289,443556.05,,0
33,PAYMENT,12634.09,Medium,C1249314350,29892,17257.91,M1405400998,0,,0
371,CASH_IN,126505.63,Medium,C659731122,110391,236896.63,C1587113840,0,0,0
143,CASH_OUT,7155.52,Medium,C1400797312,42180,35024.48,C1543858872,23746.46,30901.98,0
33,CASH_OUT,279562.62,Medium,C1718166935,52163,0,C859249172,10087,0,0
36,CASH_IN,51306.38,Medium,C461939941,8329209.37,8380515.74,C1973144957,4483630.74,,0
503,CASH_IN,167156.72,Medium,C1234870742,683285.71,850442.42,C1523901307,255826.57,88669.85,0
73,TRANSFER,12619.29,Medium,C427763831,12619.29,0,C1394804033,0,0,1
18,CASH_OUT,,,C2051230689,0,0,C1774419266,1701033.48,1959514.9,0
506,CASH_OUT,575082.97,Medium,C307372020,575082.97,0,C1513349035,0,575082.97,1
305,PAYMENT,21854.49,Medium,C499371031,2020,0,M13952510,0,0,0
398,CASH_OUT,1498296.47,Medium,C533314653,1498296.47,0,C890750407,13349963.73,14848260.19,1
406,PAYMENT,681.17,Low,C953856439,0,0,M1713348099,0,0,0
191,PAYMENT,9071.06,Medium,C2086231894,20710.14,11639.08,M1253799798,0,0,0
257,CASH_OUT,157009.8,Medium,C997752803,4517,0,C1194305660,6483969.32,,0
303,TRANSFER,925379.4,Medium,C879415911,0,0,C2005638024,1176357.68,2101737.08,0
332,CASH_IN,120301.77,Medium,C1684794860,11278517.68,11398819.45,C1562154364,338553.03,218251.26,0
688,CASH_IN,14521.75,Medium,C104977714,824,15345.75,C894338837,256103.09,241581.34,0
250,CASH_OUT,52795.24,Medium,C1228128908,52795.24,0,C250338207,61166.14,113961.38,1
409,CASH_OUT,175972.28,Medium,C353964501,175972.28,0,C1118456791,602609.04,778581.32,1
262,PAYMENT,,,C1805365364,107003,99811.84,M517690717,0,0,0
394,CASH_OUT,427916.4,Medium,C702343444,215350.08,0,C1301885097,5107722.67,5535639.07,0
302,CASH_OUT,,,C1593121802,0,0,C1663640317,2280142.13,2406499.34,0
17,TRANSFER,1689740.08,Medium,C315323521,31737,0,C814716597,4005,1595477.98,0
308,CASH_IN,496605.1,Medium,C592701882,728611.44,1225216.54,C1380257873,543529.55,46924.45,0
577,,727792.98,Medium,C2139851324,727792.98,0,C1773055339,0,0,1
614,CASH_OUT,125464.46,Medium,C1597477718,125464.46,0,C1070752768,0,125464.46,1
655,CASH_OUT,253648.68,Medium,C1465089227,253648.68,0,C1608668742,0,253648.68,1
210,CASH_IN,71890.3,Medium,C1541731978,,6541332.73,C398011240,968047.12,896156.82,0
644,PAYMENT,95.45,Low,C1954506746,50634,50538.55,M464703286,0,0,0
332,CASH_OUT,282018,Medium,C1419296243,,0,C1696524301,2255136.89,2537154.89,1
400,PAYMENT,29098.69,Medium,C1378337819,754674.27,725575.58,M2028419527,0,0,0
102,TRANSFER,872199.82,Medium,C1327508355,872199.82,0,C1573144849,,0,1
210,PAYMENT,467.74,Low,C1236939886,367,0,M1458673274,0,0,0
310,CASH_IN,263946.47,Medium,C668493763,3870781.01,4134727.48,C1262116186,709658.78,445712.31,0
253,CASH_OUT,98755.93,Medium,C574571782,15722,0,C1395887080,0,98755.93,0
646,TRANSFER,43071.62,Medium,C1047530413,43071.62,0,C665289555,0,0,1
206,CASH_OUT,75458.35,Medium,C1777441442,0,0,C183096477,84681.4,160139.75,0
118,CASH_OUT,10000000,High,C1348396248,10000000,0,C1954217280,0,10000000,1
378,PAYMENT,591.97,Low,C271127516,259266,258674.03,M761716105,0,0,0
568,CASH_OUT,7365106.76,High,C1043293861,7365106.76,0,C231660660,300576.97,7665683.73,1
14,CASH_OUT,,,C11956696,103614,33458.46,C871895680,329609.85,399765.39,0
250,CASH_OUT,,,C1113922193,,0,C643624257,1429190.9,3803681.67,1
283,CASH_OUT,67402.14,Medium,C340202584,4904,0,C1921114970,375188.37,442590.51,0
280,PAYMENT,5619.7,Medium,C1310598831,71103,65483.3,M1618854091,0,0,0
17,CASH_OUT,275414.26,Medium,C690169199,0,0,C1946269717,,1060847.71,0
724,TRANSFER,309488.9,Medium,C296795076,309488.9,0,C658980177,0,0,1
404,CASH_OUT,186375.38,Medium,C1299679751,186375.38,0,C936929482,427950.92,614326.3,1
202,CASH_IN,301321.15,Medium,C318122539,284,301605.15,C1315112394,3421761.24,3120440.09,0
379,PAYMENT,8780.05,Medium,C1661804992,9092,311.95,M2119615705,0,0,0
158,CASH_OUT,488643.62,Medium,C2064848760,,0,C1655967056,3822971.88,4311615.5,0
133,CASH_OUT,201535.65,Medium,C1798962283,49035,0,C1919307764,187119.44,388655.09,0
406,CASH_OUT,183385.35,Medium,C31093598,183385.35,0,C1798388182,0,183385.35,1
731,CASH_OUT,81677.17,Medium,C1623831712,81677.17,0,C538679361,130887.69,212564.86,1
156,CASH_OUT,35842.43,Medium,C1774348320,30584,,C1679060137,0,35842.43,0
449,TRANSFER,1965786.11,Medium,C635739031,1965786.11,0,C829764239,,0,1
690,TRANSFER,166891.51,Medium,C2093347986,166891.51,,C900883802,0,0,1
303,CASH_OUT,447009.83,Medium,C1440171055,447009.83,0,C1229115940,45138.12,492147.95,1
403,CASH_OUT,113848.87,Medium,C173930509,0,0,C183259307,,15804214.02,0
15,CASH_IN,177168.44,Medium,C2143397569,3646816.34,3823984.78,C162402976,1690414.63,1513246.19,0
209,CASH_IN,389827.48,Medium,C459721314,3105526.96,3495354.44,C688254986,722919.63,333092.15,0
282,CASH_IN,255572.24,Medium,C759947251,21063,276635.24,C1502877609,5086713.92,4831141.67,0
530,TRANSFER,398711.68,Medium,C836986280,398711.68,0,C1080337447,0,0,1
14,PAYMENT,7158.23,Medium,C1437248549,,241830.54,M1544981590,0,0,0
313,CASH_OUT,1202443.49,Medium,C804554509,1202443.49,0,C1258193111,,1395748.29,1
244,CASH_OUT,53338.82,Medium,C671943963,53338.82,0,C1516151145,982332.85,1035671.67,1
139,DEBIT,643.14,Low,C993886503,52620,,C1706458780,296841.32,297484.46,0
306,CASH_OUT,373954.27,Medium,C743443181,654017,280062.73,C2085799022,0,373954.27,0
283,CASH_IN,47826.01,Medium,C1759174791,1627,49453.01,C657973011,,280614.32,0
442,CASH_IN,93398.4,Medium,C1215887529,99890,193288.4,C1661294284,926439.28,833040.88,0
20,CASH_IN,226543.28,Medium,C288163728,6239350.46,6465893.74,C697820002,356873.58,0,0
301,PAYMENT,16121.91,Medium,C1374983065,26760,10638.09,M2078429509,0,0,0
121,TRANSFER,254440.83,Medium,C339904211,254440.83,0,C2120724538,0,0,1
522,CASH_IN,111044.32,Medium,C1054625670,667,111711.32,C623904690,0,0,0
162,TRANSFER,436906.22,Medium,C1270175707,436906.22,0,C524442031,0,0,1
157,CASH_OUT,159380.75,Medium,C422852835,41132,0,C1936006710,356463.65,515844.4,0
189,CASH_OUT,85077.29,Medium,C1070213642,54430,0,C276603759,611223.14,696300.44,0
252,PAYMENT,47973.82,Medium,C577791220,34147,0,M284643847,0,0,0
541,TRANSFER,107320.81,Medium,C216622685,107320.81,0,C937316720,0,0,1
444,CASH_OUT,348055.47,Medium,C1671922232,348055.47,0,C965261353,9391.67,357447.14,1
465,TRANSFER,2577489.07,Medium,C939367162,2577489.07,-15620565.64,C2087484651,0,0,1
298,CASH_IN,319248.56,Medium,C986072889,22087955.15,22407203.71,C96788684,338965.91,19717.35,0
404,CASH_OUT,,,C1397478591,,0,C1283620500,93390.82,,1
370,CASH_IN,288637.64,Medium,C566877621,30170,318807.64,C2081975892,19601975.286854673,180364.09,0
251,CASH_OUT,152319.68,Medium,C1223000855,0,0,C1211473276,339927.81,584123.06,0
537,CASH_OUT,2463190.9,Medium,C201662264,2463190.9,0,C995043220,1200145.47,3663336.38,1
217,CASH_OUT,108783.2,Medium,C656154265,108783.2,0,C1779832819,89597.75,198380.95,1
235,TRANSFER,869511.42,Medium,C1237471902,0,0,C690360708,1503797.52,2373308.94,0
282,CASH_OUT,1709224.02,Medium,C1858035274,1709224.02,0,C915489737,58103.22,1767327.24,1
499,TRANSFER,705529.08,Medium,C226825556,705529.08,0,C526627730,0,0,1
538,TRANSFER,505345.39,Medium,C2120721141,0,0,C2089708356,2342485.08,2847830.47,0
504,TRANSFER,10339516.78897634,High,C678590002,262678.53,0,C1721123505,0,0,1
367,CASH_OUT,520500.14,Medium,C940330656,520500.14,0,C382068653,143040.03,663540.16,1
138,TRANSFER,473545.43,Medium,C1826847051,39625,0,C691688810,102082.46,575627.89,0
236,TRANSFER,197140.91,Medium,C271636105,0,0,C919347327,286112.14,483253.05,0
609,CASH_OUT,112363.33,Medium,C351362934,112363.33,0,C1072775403,295341.76,,1
160,PAYMENT,11557.6,Medium,C785097928,108979.71,97422.11,M1318251482,0,0,0
8,CASH_OUT,395426.49,Medium,C972964175,0,0,C1839337592,1733163.8,2185862.48,0
98,TRANSFER,1122508.34,Medium,C1836246597,1122508.34,0,C960827392,0,0,1
329,TRANSFER,1837469.95,Medium,C267885245,,0,C312580868,0,1933776.51,0
10,CASH_OUT,76595.54,Medium,C1470247531,0,0,C923097742,173025.02,249870.55,0
59,TRANSFER,394388.09,Medium,C1625333778,394388.09,0,C940087282,0,0,1
252,CASH_IN,287695.62,Medium,C863872455,12298,299993.62,C261686466,3447852.36,3160156.74,0
212,CASH_IN,246746.28,Medium,C196428948,2578466.51,2825212.79,C241120544,14713789.54,14467043.26,0
140,TRANSFER,649968.87,Medium,C1136009119,649968.87,0,C864356085,0,0,1
323,PAYMENT,26013.64,Medium,C649292614,0,0,M1949958627,0,0,0
153,TRANSFER,874099.48,Medium,C1112104802,30954,0,C1202026421,64845.97,938945.45,0
121,CASH_OUT,130987.75,Medium,C1387819669,130987.75,0,C591761784,0,130987.75,1
395,CASH_OUT,47984.43,Medium,C790140463,47984.43,0,C2097780995,299049.39,347033.81,1
331,CASH_OUT,264267.22,Medium,C110982668,0,0,C624798217,295532.37,559799.58,0
181,CASH_OUT,315086.14,Medium,C360809487,0,0,C204750602,999672.64,1314758.78,0
37,CASH_IN,195257.82,Medium,C489719149,102,195359.82,C476182975,9455070.56,9259812.74,0
323,PAYMENT,64133.76,Medium,C255367685,159682,95548.24,M570291058,0,0,0
293,CASH_OUT,234673.76,Medium,C1848030432,234673.76,0,C1552333494,281289.1,515962.86,1
703,TRANSFER,6498297.7,High,C1720178910,6498297.7,0,C322380690,0,,1
228,PAYMENT,15373.86,Medium,C1654066807,1052,0,M1922144633,0,,0
40,CASH_OUT,262951.49,Medium,C1538486798,2226,0,C993699645,,528172.3,0
549,CASH_OUT,461442.52,Medium,C1093216808,461442.52,0,C713783990,11029.55,472472.07,1
202,CASH_OUT,304308.41,Medium,C511716714,50609,0,C1724014533,0,304308.41,0
117,TRANSFER,251621.18,Medium,C879463132,251621.18,0,C89396076,0,0,1
234,CASH_IN,343981.56,Medium,C697016532,748342.04,1092323.61,C734271085,345247.6,1266.04,0
13,CASH_OUT,221212.61,Medium,C1684415749,75836,0,C1922047543,0,221212.61,0
226,CASH_IN,41169.05,Medium,C773099363,2584571.25,2625740.31,C2137866497,340123.56,298954.51,0
17,CASH_IN,272795.56,Medium,C892771098,11398,284193.56,C13944283,347364.86,75689.19,0
417,CASH_OUT,1049586.54,Medium,C2136497575,1049586.54,16878483.96034769,C1080081723,8366.77,1057953.31,1
514,CASH_OUT,91045.4,Medium,C1274141620,10000000,0,C743250798,0,10000000,1
684,TRANSFER,168303.36,Medium,C1085553126,168303.36,0,C440988194,0,0,1
281,PAYMENT,4037.88,Medium,C207525419,0,,M1551529674,0,0,0
330,PAYMENT,14236.64,Medium,C1438571882,467,0,M1704545310,0,0,0
159,CASH_IN,412092.84,Medium,C1317050862,8565929.17,8978022,C7152760,961013.97,548921.13,0
164,CASH_OUT,120141.92,Medium,C372137993,,0,C924881676,4242107.24,4362249.15,0
191,CASH_OUT,193098.65,Medium,C194225976,174259,0,C2053866941,230322.06,,0
140,CASH_IN,231392.27,Medium,C438712798,60050,291442.27,C211551071,0,0,0
142,CASH_OUT,6168077.6,High,C1567508562,6168077.6,0,C233644049,0,6168077.6,1
13,CASH_OUT,265234.01,Medium,C1400372046,122273.08,0,C124961136,504856.35,770090.37,0
357,TRANSFER,350395.29,Medium,C1038023036,27166,0,C359036833,74161.19,424556.48,0
304,PAYMENT,17864.6,Medium,C1260953696,0,0,M664104632,0,0,0
34,CASH_IN,65038.16,Medium,C247241876,2742572.52,2807610.68,C1584684478,308081.06,243042.9,0
393,TRANSFER,14974.37,Medium,C988646084,0,0,C1569752531,,940698.86,0
322,PAYMENT,17485.84,Medium,C689645607,,147157.16,M1328954578,0,0,0
497,CASH_OUT,918087.96,Medium,C1842546630,918087.96,0,C1559008731,322224.88,1240312.84,1
519,TRANSFER,21738.98,Medium,C811362525,21738.98,0,C1819509063,0,,1
306,CASH_OUT,372549.14,Medium,C334687636,30377,,C854203715,177625.35,550174.49,0
